FilmID	ReviewID	SentenceID	Sentence	Label
17	3	9	film preuzima formulu blockbustera mcu-a i vraća šarm i srce koje je potrebno ovim filmovima, a istovremeno zadržava klišeje.	0
17	3	10	film nas upoznaje s edginom darvisom, bardom koji pati od sindroma mrtve žene.	4
17	3	11	što bi muški protagonist bio bez djevojke iz svoje prošlosti koju ne može pustiti?	4
17	3	12	udružio se s holgom kilgore, barbarkom koja je uvijek spremna za borbu, a moraju surađivati s nekolicinom drugih kako bi izveli nevjerojatnu pljačku.	1
17	3	13	dungeons and dragons: honor among thieves čista je zabava od početka do kraja, a počinje opsežnim izlaganjem retrospektiva začinjenim s puno blesavosti.	0
17	3	14	njegova je priča strukturirana poput igre dnd s mnogo trenutaka osmišljenih da udovolje dugogodišnjim obožavateljima.	0
17	3	15	međutim, film ima dovoljno zabavne vrijednosti da se dopadne onima koji nisu upoznati s igrom, budući da je riječ o fantastičnom filmu prepunom akcije s inventivnom upotrebom magije i uzbudljivim sekvencama.	0
17	3	16	goldstein i daley preuzimaju dijelove akcije iz svojih prethodnih filmova i idu all-in u ovom, dajući svojim borbama i vratolomijama kinetičku energiju koja odgovara stilu.	0
17	3	17	naravno, pomaže to što imamo zvijezde iz nekih od najvećih akcijskih franšiza na svijetu.	0
17	3	18	u ovom filmu pojavljuju se chris pine, michelle rodriguez i justice smith.	1
17	3	19	svakog je glumca zabavno gledati u njegovim ulogama i svi nude nešto jedinstveno svojim likovima.	0
17	3	20	sophia lillis glumi lik koji se može pretvoriti u bilo koju životinju koju želi, što dovodi do nekih od najzabavnijih dijelova filma, posebno jedne scene u kojoj se transformira mnogo puta u jednom dugom kadru praćenja.	0
17	3	21	regé-jean page dobiva izvrsnu ulogu snažnog akcijskog heroja od kojeg biste očekivali da vodi ovaj film, ali umjesto toga dobivamo pinea kao prizemnijeg svakidašnjeg čovjeka.	3
17	3	22	hugh grant je kradljivac scena u ovom filmu sa svojim urnebesnim tajmingom za komediju.	0
17	3	23	film je trebao sadržavati više njega, jer on čini film boljim svaki put kad se pojavi.	3
17	3	24	iako u dungeons and dragons: honor among thieves nema manjka klišeja unutar fantastične pustolovne drame, ona izvrsno koristi moći svakog lika, što dovodi do uzbudljive, očaravajuće vožnje.	3
17	4	1	edgin darvis bio je član elitne jedinice harfista, koja je branila kontinent faerûn.	1
17	4	2	ali nakon što je odigrao bitnu ulogu u zarobljavanju crvenog maga od thaya, život ovog simpatičnog junaka okrenuo se naglavačke.	1
17	4	3	u znak odmazde, crveni magovi napali su njegov dom, smrtno ranili njegovu ženu i zamalo ubili edginovu kćer.	1
17	4	4	zajedno s barbaricom holgom, mladim čarobnjakom simonom i varalicom forgeom, edgin je postao vješti lopov, a u biznis je uveo i svoju kćer.	1
17	4	5	iako se čini da je edgin prihvatio bezakonje, njegova namjera sve te godine bila je samo jedna – vratiti svoju voljenu ženu među žive.	1
17	4	6	vođen ovim plemenitim ciljem, naš se junak uputio u opasnu avanturu, koja je njegovu družinu odvela u srce edginove stare organizacije – u tajno skrovište harfista.	1
17	4	7	no u trenutku kad se činilo da će edgin konačno ispuniti svoj cilj, sve što je moglo pošlo je u krivo.	1
17	4	8	izdan i napušten, edgin je zajedno s holgom završio u strogo čuvanom zatvoru na kraju svijeta, iz kojeg je skoro nemoguće pobjeći… skoro nemoguće.	1
17	4	9	ako vam se činilo da gore navedeno podsjeća na quest, odnosno njegov početak, niste u krivu.	1
17	4	10	edginova pozadinska priča gotovo je preslika priče lika koji svaki igrač popularne role-playing igre – dungeons and dragons – kreira, prije nego što se sa svojim prijateljima zaputi u fascinantan svijet forgotten realms, fantastični svijet koji je još 1987. godine zamislio ed greenwood.	1
17	4	11	svijet koji unatoč ogromnoj popularnosti među igračima, hollywood nikako nije uspio „prebaciti“ na velike ekrane.	1
17	4	12	ako ste kojim slučajem fan d&d settinga, možete mirno odahnuti.	1
17	4	13	john francis daley i jonathan goldstein, režiseri i scenaristi filma dungeons & dragons: honor among thieves konačno su napravili sve kako treba.	0
17	4	14	a i ako vam se ne da proučavati enciklopedije udaljenih i mističnih područja, ako vam baldur’s gate, icewind dale ili waterdeep ništa ne znače, i ako ne znate pravilno napisati „drizzt“, film će vam se vrlo vjerojatno svidjeti.	0
17	4	15	radnja „honor among thieves“, jednostavna je avantura koja ne zahtjeva imerziju u svijet d&d-a.	1
17	4	16	film na zanimljiv, i nerijetko humorističan način pruža sva potrebna objašnjenja, uključujući priču o glavnom negativcu, i njegov opaki plan.	0
17	4	17	i da, cjelokupno naslijeđe prethodnih filmova s d&d labelom, potpuno je zanemareno u ovoj friškoj adaptaciji.	0
17	4	18	a ako malo bolje promislimo, i prisjetimo se debakla iz 2000-ih, tako je najbolje.	0
17	4	19	no ako ste d&d fan, onda je ovaj film rađen upravo za vas – od lokacija, klasa i rasa, pa do čarolija, oružja i stvorenja, spremite se za poplavu referenci, i onih očitih, ali i easter eggova koje će prepoznati samo hardcore fanovi.	0
17	4	20	i iako nema kockica na ekranu, kompleksnih pravila, beskonačnih debata, i planova dungeon mastera, u nekim scenama gotovo je nemoguće ne vidjeti likove kao igrače, dok pokušavaju istražiti tamnicu, ili nadjačati/izbjeći opasna stvorenja i zamke.	1
17	4	21	da ne spominjem lik kojeg tumači fenomenalni regé-jean page, koji je oživljeni paladin, i koji se do zadnjeg slova ponaša kao ta klasa.	0
17	4	22	a tu su i glavni „igrači“ – već spomenuti bard edgin, ujedno i vođa male družine; njegov sidekick, barbarica holga, žena koja malo priča, ali puno bije; mladi i nesigurni čarobnjak simon te druidica doric, koja za razliku od simona, može skoro sve, pa i postati owlbear.	1
17	4	23	naravno tu su i negativci, od kojih posebno valja istaknuti odličnog hugh granta kao edginovog starog mentora forgea i misterioznu čarobnicu sofinu, koja krije mračnu tajnu.	0
17	4	24	svi ovi likovi ubačeni su u zabavnu avanturu, koju odlikuje solidna priča, dobar humor, te zaista odlične vizualije.	0
17	4	25	u suštini, to je heist priča, koja postupno postaje okosnica sukoba dobra i zla.	1
17	4	26	ali radnja filma je više od toga jer je to priča o suočavanju sa svojim strahovima, o prijateljstvu, lojalnosti, i naposljetku obitelji.	1
17	4	27	da stvar bude zanimljivija, svi naši heroji su nesavršeni likovi, te poput igre, postupno postaju bolji i uspješniji, ali nikada savršeni.	1
17	4	28	čak ni sama prijetnja, nikada ne postaje globalna, već ostaje lokalna, što čini misiju edgina i ekipe realističnijom, i zanimljivijom od generičkog „spašavanja svijeta ili galaksije“.	0
17	4	29	a ako ste se bojali da će „honor among thieves“ upasti u marvelovu zamku inflacije šala i gagova, bacili ste jedinicu.	4
17	4	30	humor u ovom filmu ključan je element radnje, koji podiže cijelu „igru“ na višu razinu.	0
17	4	31	tu su zabavni dijalozi koji dodatno obogaćuju d&d atmosferu, te podsjećaju na susrete iz igre  poput ispitivanja oživljenog mrtvaca, ili svake scene s ranije spomenutim paladinom.	0
17	4	32	a trebam spomenuti i vizualni humor, poput izvrsne scene sa zmajem debeljkom, ili pokušaja upada u jureću kočiju.	0
17	4	33	da ne govorim o zaista odličnim specijalnim efektima, koji gdje god je moguće uključuju i praktične efekte.	0
17	4	34	„dungeons & dragons: honor among thieves“ fantazija je sa samo jednim ciljem – zabaviti gledatelje i fanove popularne igre.	0
17	4	35	i u tome itekako uspijeva kroz zanimljivu i ne previše kompleksnu avanturu, simpatične likove i egzotične lokacije.	0
17	4	36	ali i emocije, dobar humor te poučnu priču.	0
17	4	37	zato me ne bi čudilo da paramount sjedne na ovog jednoroga, te počne graditi franšizu oko „tamnica i zmajeva.“	0
17	4	38	iako „honor among thieves“ nije postao fenomen, već se govori o nastavku filma, ali i o cijelom serijalu smještenom u svijet forgotten realmsa.	1
17	4	39	a možda je to upravo ono što nam treba.	1
17	4	40	da već izlizane superheroje zamijenimo junacima svih rasa i klasa i stvorenjima iz fantastičnih predjela.	4
17	5	1	za ljubitelje klasične stolne igre uloga i ljubitelje fantazije općenito ovo je bilo sjajno ljeto do sada, s mnogo informacija, zabave, kao i interaktivnih događanja vezanih uz film prikazan na san diego comic-conu.	0
17	5	2	dungeons & dragons honor among thieves prati tim lopova koji su “pomogli pogrešnoj osobi ukrasti pogrešnu stvar”, a sada moraju ispraviti svoje pogreške i spasiti svijet.	1
17	5	3	možda jesu lopovi, ali to ne znači da će dopustiti najvećem zlu da preuzme njihov svijet.	1
17	5	4	dungeons & dragons honor among thieves glumi neka od najvećih imena u hollywoodu.	1
17	5	5	chris pine glumi elgina, barda, u jednoj od glavnih uloga.	1
17	5	6	pine je najpoznatiji kao kapetan james kirk u nedavnim star trek filmovima.	1
17	5	7	michelle rodriguez također glumi lik barbarke po imenu holga.	1
17	5	8	glumeći aristokratskog, ali antagonističkog skitnicu po imenu forge fletcher savršeno glumi hugh grant.	1
17	5	9	grant je glumio bezobrazno šarmantne muškarce u svemu, od bridget jones’s diary do paddington 2.	1
17	5	10	nedavno je bio u filmu the undoing, gdje je glumio mračniji, ali još uvijek karizmatični lik.	1
17	5	11	jedva čekamo da ga vidimo kao forgea fletchera u dungeons & dragons honor among thieves.	0
17	5	12	justice smith, kojeg publika može prepoznati iz jurassic world: fallen kingdom ili detective pikachu, glumit će čarobnjaka po imenu simon.	1
17	5	13	regé-jean page, da, simon basset iz popularne netflix serije bridgerton, glumit će paladina po imenu xenk.	1
17	5	14	jedva čekamo saznati što je paladina navelo da postane lopov.	0
17	5	15	sophia lillis glumi druida po imenu doric.	1
17	5	16	lillis je bila u sharp objects, it chapter two i glumila je nancy drew u nancy drew and the hidden staircase iz 2019. godine.	1
17	5	17	jason wong glumi dralasa.	1
17	5	18	snimljen većim dijelom u sjevernoj irskoj, a nešto je snimljeno i na islandu, dungeons & dragons: honor among thieves izgleda kao prekrasan film u trenucima kada dovoljno uspori da dopusti publici da uživa u krajoliku.	0
17	5	19	dungeons & dragons: honor among thieves režirali su jonathan goldstein i john francis daley, koji su uz michaela gilia napisali i scenarij.	1
17	5	20	film su producirali entertainment one i sweetpea entertainment productions.	1
17	5	21	na veliko platno stigla je još jedna adaptacija poznate društvene igre dungeons and dragons.	1
17	5	22	nakon tri film dijela filma dungeons & dragons (2000), dungeons & dragons: wrath of the dragon god (2005), dungeons & dragons 3: the book of vile darkness, stigla nam je nova adaptacija popularne rpg franšize.	1
17	5	23	dungeons & dragons: honor among thieves je četvrti po redu film koji pokušava da adaptira iskustvo igranja d&d-a u igranu formu.	1
17	5	24	što je zanimljivo sva tri dijela su doživjela fijasko i kod kritike, i kod publike, a producenti su bili uporni da naprave i četvrti pokušaj zbog najvjernijih fanova koji su to tražili.	2
17	5	25	dungeons & dragons: honor among thieves, je izazvao oduševljenje kod američke publike vjerojatno zbog popularnosti igara koje su nastale iz d&d-a a i dijelom zbog toga što su prethodni dijelovi bili toliko razočarenje.	0
17	5	26	gejmeri su naravno najveća ciljna grupa ovog filma, ali vjerojatno nije namijenjen samo njima jer je budžet ovog ostvarenja čak deset puta veći nego nesretnih prethodnika!	4
17	5	27	ipak, film je drugačiji mediji, on mora da bude snimljen tako da ga razume neko tko nikad nije bacao kockice za stolom u podrumu niti igrao i jednu rpg igru.	1
17	5	28	film počinje komičnim teaserom u kom se edgin darvis nalazi sa svojom kolegicom u tamnici zbog krađe.	1
17	5	29	edgin je bivši član grupe harper, koji je nakon što je grupa crveni čarobnjaci ubio njegovu ženu krenuo u osvetu.	1
17	5	30	nakon toga on je pokušao pljačku predmeta koji bi je mogao vratiti u život, formirajući tim sa čarobnjakom amaterom simonom i odmetnikom forgom, ali ga je forg izdao zarobio mu kćer i zatvorio ih u tamnicu.	1
17	5	31	forg je počeo da surađuje sa vješticom iz crvenih čarobnjaka safinom, dok edginovu kćer kiru drži kao taoca.	1
17	5	32	nakon što uspiju da pobjegnu iz zatvora edgin i helga, formiraju novi tim koji će preuzeti ploču za uskrnuće sa simonom  i doric.	1
17	5	33	scenarij za ovaj film je napisan kao klasičan scenarij epske fantastike (i manje više svaki scenarij) imamo protagonistu, antagonistu, pomagača, mentora i zabavljača koji imaju zadatak da nađu važan predmet.	1
17	5	34	u ovom filmu imaju zadatak da nađu ploču koja će im omogućiti povratak iz mrtvih.	1
17	5	35	međutim za dva i nešto sata koliko traje imamo nedovoljno razvijene, milion puta viđene tipove, i nedovoljno razvijen odnos među likovima da bismo se sjedinili s pričom.	2
17	5	36	scene sa edginovom kćeri i ženom ne zauzimaju gotovo ni dvije minute filma, niti ih on nešto mnogo spominje.	2
17	5	37	odnosi među likovima su prilično hladni, i holga se ponaša kao najodvratniji, najantipatičniji muškarac, a ne kao žena.	2
17	5	38	bukvalno nema nijednu žensku karakteristiku a hju grant je podjednako šarmantan i duhovit kao u romantičnim komedijama u kojima igra, ali bi ovdje trebao biti negativac!	2
17	5	39	to ismijavanje muškosti glavnog junaka je vrlo cinično tokom cijelog filma.	2
17	5	40	on u tamnici hekla, dok helga jednim potezom sravni sa zemljom čovjeka diva otprilike.	1
17	5	41	i u sceni u kojoj bivaju osuđeni na odrubljivanje glave, ona se tuče sa deset muškaraca dok on kulira sa strane?!	2
17	5	42	a mi treba da progutamo priču da je on brižan otac i muž koji će preći planine da oživi svoju ženu.	2
17	5	43	zatim imamo beskonačne scene borbe koje su fantastično urađene, ali umaraju za gledanje jer svi likovi u filmu imaju super moći i nikad ne znamo tko će kad koju da upotrebi i svaki problem rješavaju tako što jedan iz grupe kaže „pratite me“, genijalno.	3
17	5	44	film nije dosadan za gledanje ali nije ni spektakularno zabavan za publiku koja redovno ide u kino.	3
17	5	45	zbog rupa u scenariju i prosječne glume nema moć da uvuče gledatelja u priču i cijelo vrijeme pliva u prosječnosti.	2
17	5	46	film odiše previše mračnim tonom, za priču koja nastoji da bude duhovita i avanturistička.	2
17	5	47	na trenutke sam zaspala od tolike količine mraka.	2
17	5	48	fantastične akcijske i duhovite scene, ponekad su ugušene vlastitom megalomanijom.	3
17	5	49	redatelj je inzistirao da sve u filmu bude ogromno i značajno, zbog toga vrhunac radnje gubi na značaju, a kraj nam ne daje nikakav epohalan odgovor.	2
18	1	1	kao i filmovi o bilo kojoj zamislivoj temi na svijetu, i oni o egzorcizmu se dijele na dobre i loše.	1
18	1	2	specifičan problem uradaka nastalih u upravo ovom podžanru horora jest taj da u kategoriju dobrih spada samo jedan, dok su svi ostali u onoj drugoj kategoriji.	4
18	1	3	taj jedan ne treba posebno predstavljati, riječ je o pedeset godina starom rodonačelniku podžanra “the exorcist” williama friedkina, filmu koji se nedvojbeno može uvrstiti u sam vrh najboljih ostvarenja u povijesti kinematografije, a kad se nosite s takvom konkurencijom, teško je snimiti išta iole dostojno spominjanja u istoj rečenici s time.	0
18	1	4	„the exorcist“ je prije pola stoljeća predstavio sva pravila filma o opsjednutosti, a svaki naredni ih nemaštovite prepisuje: okretanje glave za 180 stupnjeva, riganje na daljinu, spiderwalk, obrtanje raspela, bogohulno prostačenje opsjetnutog i ispisivanje poruka ispod kože samo su neki od klišeja koji su prvi put predstavljeni u friedkinovom remek-djelu, a danas je praktički nemoguće snimiti film u tom žanru, a da se cijeli popis u njemu ne ponovi.	2
18	1	5	reklo bi se, ako ste vidjeli jedan, vidjeli ste sve, ali samo prve ljubavi se broje, sve je ostalo nemaštovito prepisivanje izvornika.	4
18	1	6	i sam friedkin shvatio je da je upravo “the exorcist” film zbog kojeg će njegovo ime ostati upamćeno u povijesti te mu se u posljednje vrijeme sve češće vraća.	1
18	1	7	došlo je vrijeme da se ti njegovi zapisi i holivudiziraju, a njegova stvarna iskustva dodatno zafantaziraju u novome filmu australskog redatelja juliusa averyja kojeg možda najbolje pamtimo po simpatičnom b-hororu o nacističkim zombijima “overlord”.	1
18	1	8	uloga amortha pripala je novozelandskom oskarovcu russellu croweu, a priča prati njegov pokušaj egzorcizma nad dječakom u španjolskom san sebastianu pri kojem u stilu jeftine verzije “da vincijeva koda” dana browna usput nabasa na neke strogo čuvane tajne iz povijesti crkve.	2
18	1	9	amorth je, dakle, doista služio kao naslovni papin egzorcist od osamdesetih do svoje smrti u prošlom desetljeću, a kako se radnja ovog filma odvija 1987., papa bi trebao biti ivan pavao ii, no u filmu je to neki bezimeni, neobrijani papa kojeg igra franco nero, starijoj publici poznatiji kao izvorni revolveraš django ili pak “onaj talijan iz neretve”.	4
18	1	10	averyjev film tako se uklapa u cijeli batch istovremeno objavljenih filmova o kojima smo ovih dana pisali, poput “air” i “tetris” koji se odvijaju u osamdesetima i to vam stalno nabijaju na nos soundtrackom.	2
18	1	11	nema puno veze s demonima, ali muzika je barem dobra.	3
18	1	12	prva polovica filma ne donosi mnoge zamjerke osim nemaštovitosti i klišeja, ali glavni problemi filma stupaju na snagu u dijelu kad amorth u duhu roberta langdona zagrebe u crkvene tajne, a averyjev film se pretvara u poligon za pilatovsko pranje ruku od najvećih grijeha institucije.	2
18	1	13	naivno je očekivati da će crkva svoje grijehe priznati i za njih se pokajati, ali u ovom filmu ti se grijesi, u skladu s kršćanskom praksom, samo lakonski prepisuju izravnom djelovanju sotone.	2
18	1	14	stvari postaju još gore kad se amorth u jednoj sceni ovlaš požali na zataškavanje slučajeva seksualnog zlostavljanja u vatikanu koje ga, navodno, snažno pogađa.	4
18	1	15	pa što ne ode svom dobrom prijatelju papi djangu pa da skupa raskrinkaju to leglo zla?	4
18	1	16	trideset godina je imao priliku, a sad plače na filmu.	4
18	1	17	takvi postupci djeluju kao izravno vrijeđanje silnog broja žrtava koje su to zlostavljanje trpjele.	2
18	1	18	da nema takvih notornih poteza, “papin egzorcist” bi se mogao provući s napola prolaznom ocjenom temeljenom uglavnom na karizmi russella crowea, uz dodate bodove za glas demona koji pripada ralphu inesonu, glumcu kojeg ljubitelji filmova strave pamte po sjajnoj ulozi u “the witch” roberta eggersa.	2
18	1	19	a možda bi se moglo podnijeti i da priča o amorthu doživi pokoji nastavak u stilu spomenute franšize nastale prema romanima dana browna.	2
18	1	20	ovako, ostaje nam samo da se pomolimo da nam ovaj film ispari iz sjećanja i mnogo prije nego u listopadu izađe nastavak ili reboot izvornog “the exorcist” i to u režiji davida gordona greena, istog onog čovjeka koji je usrao reboot “halloweena”.	4
18	1	21	gospodine, smiluj se!	4
19	1	1	opasni pirat david kane, znan i kao zlikovac crna manta, vraća se kako bi osvetio smrt oca i jednom za svagda uništio aquamana i njegovo kraljevstvo, atlantidu.	1
19	1	2	kako bi spriječio njega i njegov pakleni plan koji prijeti opstanku zemlje, aquaman se mora udružiti s polubratom ormom i pronaći rješenje za zaustavljanje moći crnog trozupca koji služi kao mantin izvor moći.	1
19	1	3	bez ikakve zadrške, možemo slobodno reći da je aquaman 2 posljednji čavao u lijesu dceu-a, proširenog filmskog svemira dc studios.	2
19	1	4	filmski je to studio koji nikad nije imao jasnu viziju, cilj, misiju ili bilo kakav konkretni i koherentni plan sviju uključenih, od redatelja do scenarista do glumaca.	2
19	1	5	koliko god da je sam dceu poput filmske kuge zahvatio i ostatak superherojskog žanra, aquaman je vješto izbjegao njegovu sudbinu te je bio primjer osrednjeg filma koji ipak ima dušu.	3
19	1	6	prije svega, nosio ga je momoa koji je od stripovskog lika koji jaše na morskom konjicu i nosi tajice uspio stvoriti cool junaka kojeg su djeca i odrasli obožavali.	0
19	1	7	film je ostao poznat po svojem avanturističkom tonu, zanimljivoj priči, sjajnim specijalnim efektima koji su na zadivljujući način oživjeli atlantidu te po brojnim glumačkim nastupima glumaca s a-liste, prije svega nicole kidman kao kraljice atlane i willema dafoea kao nuidisa vulka, kraljevskog savjetnika.	0
19	1	8	kako je film koji je zaradio 1.15 milijarde dolara, što je najviše u cijelom dceu-u i zasad među top 20 filmova po zaradi uopće dobio nastavak koji je zaradio mizernih 430 milijuna, svotu koju je „osvetnici: završnica” zaradio za pet dana?	4
19	1	9	presušio je kreativni genij wana i njegovih suradnika koji su shvatili da su ti koji trebaju spasiti potopljeni brod, no koji su ipak odlučili da neće potonuti s njime.	2
19	1	10	stoga su napravili film koji ni po kojem svom elementu ne drži vodu – priča se rasplinje ako se imalo zagrebe ispod površine, glumačka postava je razjedinjena i nema prostora za disati, nestao je osjećaj za čudo, a cijela stvar smrdi od glave – aquamana odnosno jasona momoe.	2
19	1	11	sam momoa nikad nije bio suviše glumački talentiran, no kao stvoren je za lik aquamana i dosad je uvijek zdušno utjelovljavao tog lika i nosio franšizu.	3
19	1	12	no, kao i njegov rival iz protivničkog tabora, thor, tako je i on pretvoren u budalu, vječito pijanog i neodgovornog antiheroja koji nema dlake na jeziku i koji ništa oko sebe, koliko god bilo tragično i opasno, ne doživljava ozbiljno.	2
19	1	13	momoin aquaman psuje, urla, zbija šale, neodgovoran je, nije ga briga ni za što oko njega i toliko je neugodan da čovjek poželi da zlo nadvlada ovakvo loše dobro i da ga crna manta potjera u krčmu iz koje je izašao.	2
19	1	14	no, nije ni crna manta daleko – vrlo je jednoličan pa čak i dosadan lik kojemu je jedna jedina motivacija osveta za smrt oca i koji ne preza ni pred čime da to ostvari pa makar to značilo da će uništiti cijelu zemlju.	2
19	1	15	nema šanse da netko napravi film u kojem će ulog biti osoban i tako običnim ljudima razumljiviji!	2
19	1	16	ne bi „aquaman 2” bio moderan superherojski film da ne sadrži veliku i važnu poruku koja skriva svu površnost filma.	4
19	1	17	u ovom slučaju, to je skup nabacanih i nekoherentnih ideja o zaštiti okoliša, pogotovo onog podvodnog.	2
19	1	18	i dok se svi možemo složiti da je ljepota mora i oceana bogatstvo koje treba čuvati pod svaku cijenu, nije na filmu koji je potrošio milijune na potpuno druge stvari da propovijeda o tome.	2
19	1	19	mogli su čelnici dc studios reći da će sav novac koji film zaradi ići u ruke organizacija za zaštitu flore i faune, no svi znamo da to nije moguće u današnjem svijetu.	2
19	1	20	no, u budućnosti bi svakako bilo zanimljivo vidjeti hoće li biti filmova koji će bar dio profita podijeliti s onima manje sretnima od sebe.	4
19	1	21	tako bi neizbježni nastavak ili spin-off serijala „pedeset nijansi sive” mogao dati novac zlostavljanim ženama, marvelov film o echo mogao bi biti velika pomoć ugroženoj urođeničkoj zajednici u americi, „the batman 2” mogao bi, poput brucea waynea, financirati sirotišta.	1
19	1	22	inače ćemo biti svjedoci situacijama u kojima, primjerice, film čija je temeljna poruka osnaživanje žena posluži isključivo kao gigantska reklama za lutke tvrtke mattel, a od kojeg same žene i nemaju prevelike koristi.	1
19	1	23	za kraj, posvetimo pokoju riječ palom filmskom svemiru zvanom dceu i otpratimo ga na dostojni počinak jednim retkom šutnje.	4
19	1	24	nakon ovog filma, aquaman je uvršten u panteon velikih disneyjevih princeza zbog mogućnosti da razgovara sa životinjama i priziva ih u pomoć u slučaju nevolje te zbog svoje predivne i guste kose te blještavih kostima.	4
19	2	1	godina 2023. označila je nastavak pada interesa kino publike za superjunačke filmove.	1
19	2	2	nakon grandioznog završetka priče o osvetnicima u filmu simboličnog naziva “završnica” superjunaci više nisu toliko zanimljivi posjetiteljima kino dvorana.	3
19	2	3	uz izuzetak vrlo dobrog trećeg filma serijala čuvari galaksije 3 i animiranog spider-mana sve ostalo je, ove godine, bilo komercijalni i(li) kreativni promašaj bez obzira da li je o marvelu ili dc superjunačkom svijetu riječ.	3
19	2	4	kod “marvela” promašaj godine je film marveli.	2
19	2	5	konkurentski dc superjunački svijet također je u problemima – procjene su kako je glavni ovogodišnji adut the flash ostvario gubitak veći od 200 milijuna dolara.	2
19	2	6	dc i warner su ionako najavili resetiranje superjunačke priče, ali takav potop barryja allena malo je tko očekivao.	2
19	2	7	kraj godine donosi film čiji je prethodnik rekorder kada je riječ o dc superjunačkim pričama – u kino je stigao aquaman.	1
19	2	8	nakon što je postao kralj atlantide,  arthur curry bavi se dosadnim birokratskim poslovima.	1
19	2	9	privatni je život aquamana puno zanimljiviji, zabavniji, ali i zahtjevniji – curry je oženio meru i dobio nasljednika.	1
19	2	10	aquaman mlađi glavna je zanimacija kralja atlantide.	1
19	2	11	ipak, mir odnosno život bez akcije neće dugo trajati – david kane poznatiji kao manta i dalje sanja osvetu za smrt oca.	1
19	2	12	manta i njegova ekipa otkriva drevno, moćno oružje koje je razlog napada uspjelog napada na atlantidu.	1
19	2	13	suočen s poboljšanom verzijom mante, kralj atlantide treba pomoć u obrani kraljevstva i obitelji.	1
19	2	14	pomoć koju će potražiti od polubrata orma zatočenog u strogo čuvanom zatvoru…	1
19	2	15	u svojim je razgovorima s novinarima martin scorsese u više navrata kritizirao filmove o superjunacima.	1
19	2	16	scorsese je bio prilično oštar i direktan – veliki je redateljski majstor djelomično pretjerao jer postoje izvrsni filmovi o superjunacima, no jedna njegova rečenica izvrsno odgovara “izgubljenom carstvu”.	1
19	2	17	scorsese superjunačke filmove zapravo i ne smatra filmovima već oni, prema riječima martina scorsesea, više izgledaju kao posjeta odnosno vožnja zabavnom, tematskom parku.	1
19	2	18	upravo takav dojam ostavlja i gledanje “izgubljenog carstva”.	2
19	2	19	iako film počinje obećavajuće i izgleda kao da bi mogao ponuditi nešto novo i drugačije vrlo brzo postaje rutinski, generički i predvidljiv superjunački film bez puno osjećaja za protagoniste i radnju.	3
19	2	20	radnja skače s lokacije na lokaciju bez želje i ambicije za ozbiljnijim portretiranjem likova i odnosa među njima.	2
19	2	21	kako drugačije objasniti smrt curryja najstarijeg kojoj je posvećeno tek nekoliko sekundi?	2
19	2	22	spomenuti detalj je tek jedan od nekoliko važnijih događaja u filmu kojeg je redatelj brzo i bez dramatike prikazao.	2
19	2	23	ipak je ovo vožnja zabavnim parkom i nemamo vremena za likove.	4
19	2	24	puno je lokacija koje treba posjetiti i demonstrirati efekte svih vrsta.	4
19	2	25	bez milosti prema protagonistima, ali i gledateljima.	4
19	2	26	wan je prilično angažiran oko očuvanja planeta odnosno globalnog zatopljenja.	1
19	2	27	upravo će glavni negativac zahvaliti globalnom zatopljenju koje je omogućilo oslobađanje drevnog zla koje bi moglo uništiti čitav planet.	1
19	2	28	u smislu metafore čitava prema kojoj će globalno zatopljenje uništiti izgled planeta na kojem živimo ideja ne izgleda nezanimljivo, ali redatelju je važnije utapanje cjeline u efektima svih vrsta.	4
19	2	29	neke scene izgledaju impresivno, ali gledatelj tijekom gledanja filma osjeća zamor od silnog bombardiranja zvukom, bojama i histeričnom brzinom izmjena kadrova.	3
19	2	30	tijekom filma mogu se prepoznati utjecaji poznatih filmova iz prošlosti na stvaranje “izgubljenog kraljevstva” .	1
19	2	31	riječ je o izgledu pojedinih računalno stvorenih protagonista i naoružanja.	1
19	2	32	vrhunac zabavnih, duhovitih dijelova filma trebala je biti interakcija između braće – patrick wilson i jason momoa u ulogama aquamana i orsa imaju nekoliko zabavnih trenutaka, ali premalo za više od dva sata trajanja filma.	3
19	2	33	glumačka ekipa filma većinom je ista kao u prethodnom filmu – nicole kidman je vidljiva tek u rijetkim trenucima dok je amber heard neželjeno dijete filma.	4
19	2	34	čitavim trajanjem filma mera progovori tek nekoliko riječi i teško se oteti dojmu kako redatelj i nije bio pretjerano oduševljen njenim nastupom u filmu te čini sve kako bi je što više marginalizirao.	2
19	2	35	u trenutku pisanja ovog teksta nisu poznati prvi komercijalni rezultati “izgubljenog carstva”, no kakvi god oni bili novi je film o aquamanu u trenucima vizualno i akcijski atraktivan, ali većinom siromašan sadržajem, predvidljiv i strukturom odnosno radnjom podsjeća na mnoge prethodne filmove o superjunacima.	3
19	2	36	dc zatvara lošu godinu slabašnim filmom i ostaje tek nada kako će najavljeno resetiranje superjunačkog dc filmskog svijeta donijeti osvježenje.	2
19	2	37	kod “izgubljenog carstva” spomenutih detalja ima tek u tragovima, rijetkim trenucima filma.	2
19	3	1	 bila je to nezgodna vožnja, ali konačno imamo aquaman and the lost kingdom jamesa wana.	1
